bridge_rule,slr_ft,metric,value,unit,universe,population_count_type,reference_value,delta,record_type,baseline_status,scenario_status,block_count,population
intersect,3,,,,all_blocks,person_scenario,,,transition,redundant,inundated,647.0,47263.0
intersect,3,,,,all_blocks,unique_person,,,transition,redundant,inundated,647.0,47263.0
intersect,3,,,,all_blocks,person_scenario,,,transition,redundant,isolated,669.0,66772.0
intersect,3,,,,all_blocks,unique_person,,,transition,redundant,isolated,669.0,66772.0
intersect,3,,,,all_blocks,person_scenario,,,transition,redundant,redundant,49120.0,3535420.0
intersect,3,,,,all_blocks,unique_person,,,transition,redundant,redundant,49120.0,3535420.0
intersect,3,,,,all_blocks,person_scenario,,,transition,unclassified,inundated,29.0,0.0
intersect,3,,,,all_blocks,unique_person,,,transition,unclassified,inundated,29.0,0.0
intersect,3,,,,all_blocks,person_scenario,,,transition,unclassified,unclassified,142.0,1847.0
intersect,3,,,,all_blocks,unique_person,,,transition,unclassified,unclassified,142.0,1847.0
intersect,4,,,,all_blocks,person_scenario,,,transition,fragile,fragile,16314.0,2151525.0
intersect,4,,,,all_blocks,unique_person,,,transition,fragile,fragile,16314.0,2151525.0
intersect,4,,,,all_blocks,person_scenario,,,transition,fragile,inundated,853.0,103687.0
intersect,4,,,,all_blocks,unique_person,,,transition,fragile,inundated,853.0,103687.0
intersect,4,,,,all_blocks,person_scenario,,,transition,fragile,isolated,822.0,137155.0
intersect,4,,,,all_blocks,unique_person,,,transition,fragile,isolated,822.0,137155.0
intersect,4,,,,all_blocks,person_scenario,,,transition,inundated,inundated,1178.0,20155.0
intersect,4,,,,all_blocks,unique_person,,,transition,inundated,inundated,1178.0,20155.0
intersect,4,,,,all_blocks,person_scenario,,,transition,isolated,inundated,197.0,17619.0
intersect,4,,,,all_blocks,unique_person,,,transition,isolated,inundated,197.0,17619.0
intersect,4,,,,all_blocks,person_scenario,,,transition,isolated,isolated,242.0,22913.0
intersect,4,,,,all_blocks,unique_person,,,transition,isolated,isolated,242.0,22913.0
intersect,4,,,,all_blocks,person_scenario,,,transition,redundant,fragile,783.0,54298.0
intersect,4,,,,all_blocks,unique_person,,,transition,redundant,fragile,783.0,54298.0
intersect,4,,,,all_blocks,person_scenario,,,transition,redundant,inundated,1743.0,130091.0
intersect,4,,,,all_blocks,unique_person,,,transition,redundant,inundated,1743.0,130091.0
intersect,4,,,,all_blocks,person_scenario,,,transition,redundant,isolated,1229.0,99862.0
intersect,4,,,,all_blocks,unique_person,,,transition,redundant,isolated,1229.0,99862.0
intersect,4,,,,all_blocks,person_scenario,,,transition,redundant,redundant,47163.0,3399181.0
intersect,4,,,,all_blocks,unique_person,,,transition,redundant,redundant,47163.0,3399181.0
intersect,4,,,,all_blocks,person_scenario,,,transition,unclassified,inundated,30.0,0.0
intersect,4,,,,all_blocks,unique_person,,,transition,unclassified,inundated,30.0,0.0
intersect,4,,,,all_blocks,person_scenario,,,transition,unclassified,unclassified,141.0,1847.0
intersect,4,,,,all_blocks,unique_person,,,transition,unclassified,unclassified,141.0,1847.0
intersect,5,,,,all_blocks,person_scenario,,,transition,fragile,fragile,14975.0,1971560.0
intersect,5,,,,all_blocks,unique_person,,,transition,fragile,fragile,14975.0,1971560.0
intersect,5,,,,all_blocks,person_scenario,,,transition,fragile,inundated,1814.0,244096.0
intersect,5,,,,all_blocks,unique_person,,,transition,fragile,inundated,1814.0,244096.0
intersect,5,,,,all_blocks,person_scenario,,,transition,fragile,isolated,1200.0,176711.0
intersect,5,,,,all_blocks,unique_person,,,transition,fragile,isolated,1200.0,176711.0
intersect,5,,,,all_blocks,person_scenario,,,transition,inundated,inundated,1178.0,20155.0
intersect,5,,,,all_blocks,unique_person,,,transition,inundated,inundated,1178.0,20155.0
intersect,5,,,,all_blocks,person_scenario,,,transition,isolated,inundated,297.0,24425.0
intersect,5,,,,all_blocks,unique_person,,,transition,isolated,inundated,297.0,24425.0
intersect,5,,,,all_blocks,person_scenario,,,transition,isolated,isolated,142.0,16107.0
intersect,5,,,,all_blocks,unique_person,,,transition,isolated,isolated,142.0,16107.0
intersect,5,,,,all_blocks,person_scenario,,,transition,redundant,fragile,1366.0,87930.0
intersect,5,,,,all_blocks,unique_person,,,transition,redundant,fragile,1366.0,87930.0
intersect,5,,,,all_blocks,person_scenario,,,transition,redundant,inundated,4250.0,306780.0
intersect,5,,,,all_blocks,unique_person,,,transition,redundant,inundated,4250.0,306780.0
intersect,5,,,,all_blocks,person_scenario,,,transition,redundant,isolated,2432.0,179376.0
intersect,5,,,,all_blocks,unique_person,,,transition,redundant,isolated,2432.0,179376.0
intersect,5,,,,all_blocks,person_scenario,,,transition,redundant,redundant,42870.0,3109346.0
intersect,5,,,,all_blocks,unique_person,,,transition,redundant,redundant,42870.0,3109346.0
intersect,5,,,,all_blocks,person_scenario,,,transition,unclassified,inundated,39.0,0.0
intersect,5,,,,all_blocks,unique_person,,,transition,unclassified,inundated,39.0,0.0
intersect,5,,,,all_blocks,person_scenario,,,transition,unclassified,unclassified,132.0,1847.0
intersect,5,,,,all_blocks,unique_person,,,transition,unclassified,unclassified,132.0,1847.0
intersect,6,,,,all_blocks,person_scenario,,,transition,fragile,fragile,12662.0,1594872.0
intersect,6,,,,all_blocks,unique_person,,,transition,fragile,fragile,12662.0,1594872.0
intersect,6,,,,all_blocks,person_scenario,,,transition,fragile,inundated,3628.0,545170.0
intersect,6,,,,all_blocks,unique_person,,,transition,fragile,inundated,3628.0,545170.0
intersect,6,,,,all_blocks,person_scenario,,,transition,fragile,isolated,1699.0,252325.0
intersect,6,,,,all_blocks,unique_person,,,transition,fragile,isolated,1699.0,252325.0
intersect,6,,,,all_blocks,person_scenario,,,transition,inundated,inundated,1178.0,20155.0
intersect,6,,,,all_blocks,unique_person,,,transition,inundated,inundated,1178.0,20155.0
intersect,6,,,,all_blocks,person_scenario,,,transition,isolated,inundated,353.0,26743.0
intersect,6,,,,all_blocks,unique_person,,,transition,isolated,inundated,353.0,26743.0
intersect,6,,,,all_blocks,person_scenario,,,transition,isolated,isolated,86.0,13789.0
intersect,6,,,,all_blocks,unique_person,,,transition,isolated,isolated,86.0,13789.0
intersect,6,,,,all_blocks,person_scenario,,,transition,redundant,fragile,1326.0,88320.0
intersect,6,,,,all_blocks,unique_person,,,transition,redundant,fragile,1326.0,88320.0
intersect,6,,,,all_blocks,person_scenario,,,transition,redundant,inundated,9514.0,755529.0
intersect,6,,,,all_blocks,unique_person,,,transition,redundant,inundated,9514.0,755529.0
intersect,6,,,,all_blocks,person_scenario,,,transition,redundant,isolated,5172.0,398951.0
intersect,6,,,,all_blocks,unique_person,,,transition,redundant,isolated,5172.0,398951.0
intersect,6,,,,all_blocks,person_scenario,,,transition,redundant,redundant,34906.0,2440632.0
intersect,6,,,,all_blocks,unique_person,,,transition,redundant,redundant,34906.0,2440632.0
intersect,6,,,,all_blocks,person_scenario,,,transition,unclassified,inundated,56.0,1328.0
intersect,6,,,,all_blocks,unique_person,,,transition,unclassified,inundated,56.0,1328.0
intersect,6,,,,all_blocks,person_scenario,,,transition,unclassified,unclassified,115.0,519.0
intersect,6,,,,all_blocks,unique_person,,,transition,unclassified,unclassified,115.0,519.0
intersect,0,,,,analysis_universe,person_scenario,,,transition,fragile,fragile,14801.0,2391791.0
intersect,0,,,,analysis_universe,unique_person,,,transition,fragile,fragile,14801.0,2391791.0
intersect,0,,,,analysis_universe,person_scenario,,,transition,inundated,inundated,93.0,20053.0
intersect,0,,,,analysis_universe,unique_person,,,transition,inundated,inundated,93.0,20053.0
intersect,0,,,,analysis_universe,person_scenario,,,transition,isolated,isolated,375.0,40532.0
intersect,0,,,,analysis_universe,unique_person,,,transition,isolated,isolated,375.0,40532.0
intersect,0,,,,analysis_universe,person_scenario,,,transition,redundant,redundant,40112.0,3683312.0
intersect,0,,,,analysis_universe,unique_person,,,transition,redundant,redundant,40112.0,3683312.0
intersect,1,,,,analysis_universe,person_scenario,,,transition,fragile,fragile,14784.0,2388490.0
intersect,1,,,,analysis_universe,unique_person,,,transition,fragile,fragile,14784.0,2388490.0
intersect,1,,,,analysis_universe,person_scenario,,,transition,fragile,inundated,15.0,3217.0
intersect,1,,,,analysis_universe,unique_person,,,transition,fragile,inundated,15.0,3217.0
intersect,1,,,,analysis_universe,person_scenario,,,transition,fragile,isolated,2.0,84.0
intersect,1,,,,analysis_universe,unique_person,,,transition,fragile,isolated,2.0,84.0
intersect,1,,,,analysis_universe,person_scenario,,,transition,inundated,inundated,93.0,20053.0
intersect,1,,,,analysis_universe,unique_person,,,transition,inundated,inundated,93.0,20053.0
intersect,1,,,,analysis_universe,person_scenario,,,transition,isolated,inundated,3.0,372.0
intersect,1,,,,analysis_universe,unique_person,,,transition,isolated,inundated,3.0,372.0
intersect,1,,,,analysis_universe,person_scenario,,,transition,isolated,isolated,372.0,40160.0
intersect,1,,,,analysis_universe,unique_person,,,transition,isolated,isolated,372.0,40160.0
intersect,1,,,,analysis_universe,person_scenario,,,transition,redundant,fragile,5.0,150.0
intersect,1,,,,analysis_universe,unique_person,,,transition,redundant,fragile,5.0,150.0
intersect,1,,,,analysis_universe,person_scenario,,,transition,redundant,inundated,9.0,1264.0
intersect,1,,,,analysis_universe,unique_person,,,transition,redundant,inundated,9.0,1264.0
intersect,1,,,,analysis_universe,person_scenario,,,transition,redundant,isolated,9.0,262.0
intersect,1,,,,analysis_universe,unique_person,,,transition,redundant,isolated,9.0,262.0
intersect,1,,,,analysis_universe,person_scenario,,,transition,redundant,redundant,40089.0,3681636.0
intersect,1,,,,analysis_universe,unique_person,,,transition,redundant,redundant,40089.0,3681636.0
intersect,2,,,,analysis_universe,person_scenario,,,transition,fragile,fragile,14636.0,2369164.0
intersect,2,,,,analysis_universe,unique_person,,,transition,fragile,fragile,14636.0,2369164.0
intersect,2,,,,analysis_universe,person_scenario,,,transition,fragile,inundated,50.0,8692.0
intersect,2,,,,analysis_universe,unique_person,,,transition,fragile,inundated,50.0,8692.0
intersect,2,,,,analysis_universe,person_scenario,,,transition,fragile,isolated,115.0,13935.0
intersect,2,,,,analysis_universe,unique_person,,,transition,fragile,isolated,115.0,13935.0
intersect,2,,,,analysis_universe,person_scenario,,,transition,inundated,inundated,93.0,20053.0
intersect,2,,,,analysis_universe,unique_person,,,transition,inundated,inundated,93.0,20053.0
intersect,2,,,,analysis_universe,person_scenario,,,transition,isolated,inundated,15.0,2440.0
intersect,2,,,,analysis_universe,unique_person,,,transition,isolated,inundated,15.0,2440.0
intersect,2,,,,analysis_universe,person_scenario,,,transition,isolated,isolated,360.0,38092.0
intersect,2,,,,analysis_universe,unique_person,,,transition,isolated,isolated,360.0,38092.0
intersect,2,,,,analysis_universe,person_scenario,,,transition,redundant,fragile,170.0,12494.0
intersect,2,,,,analysis_universe,unique_person,,,transition,redundant,fragile,170.0,12494.0
intersect,2,,,,analysis_universe,person_scenario,,,transition,redundant,inundated,90.0,6303.0
intersect,2,,,,analysis_universe,unique_person,,,transition,redundant,inundated,90.0,6303.0
intersect,2,,,,analysis_universe,person_scenario,,,transition,redundant,isolated,158.0,14476.0
intersect,2,,,,analysis_universe,unique_person,,,transition,redundant,isolated,158.0,14476.0
intersect,2,,,,analysis_universe,person_scenario,,,transition,redundant,redundant,39694.0,3650039.0
intersect,2,,,,analysis_universe,unique_person,,,transition,redundant,redundant,39694.0,3650039.0
intersect,3,,,,analysis_universe,person_scenario,,,transition,fragile,fragile,14205.0,2272997.0
intersect,3,,,,analysis_universe,unique_person,,,transition,fragile,fragile,14205.0,2272997.0
intersect,3,,,,analysis_universe,person_scenario,,,transition,fragile,inundated,192.0,29198.0
intersect,3,,,,analysis_universe,unique_person,,,transition,fragile,inundated,192.0,29198.0
intersect,3,,,,analysis_universe,person_scenario,,,transition,fragile,isolated,404.0,89596.0
intersect,3,,,,analysis_universe,unique_person,,,transition,fragile,isolated,404.0,89596.0
intersect,3,,,,analysis_universe,person_scenario,,,transition,inundated,inundated,93.0,20053.0
intersect,3,,,,analysis_universe,unique_person,,,transition,inundated,inundated,93.0,20053.0
intersect,3,,,,analysis_universe,person_scenario,,,transition,isolated,inundated,72.0,9844.0
intersect,3,,,,analysis_universe,unique_person,,,transition,isolated,inundated,72.0,9844.0
intersect,3,,,,analysis_universe,person_scenario,,,transition,isolated,isolated,303.0,30688.0
intersect,3,,,,analysis_universe,unique_person,,,transition,isolated,isolated,303.0,30688.0
intersect,3,,,,analysis_universe,person_scenario,,,transition,redundant,fragile,387.0,33977.0
intersect,3,,,,analysis_universe,unique_person,,,transition,redundant,fragile,387.0,33977.0
intersect,3,,,,analysis_universe,person_scenario,,,transition,redundant,inundated,494.0,47263.0
intersect,3,,,,analysis_universe,unique_person,,,transition,redundant,inundated,494.0,47263.0
intersect,3,,,,analysis_universe,person_scenario,,,transition,redundant,isolated,576.0,66772.0
intersect,3,,,,analysis_universe,unique_person,,,transition,redundant,isolated,576.0,66772.0
intersect,3,,,,analysis_universe,person_scenario,,,transition,redundant,redundant,38655.0,3535300.0
intersect,3,,,,analysis_universe,unique_person,,,transition,redundant,redundant,38655.0,3535300.0
intersect,4,,,,analysis_universe,person_scenario,,,transition,fragile,fragile,13592.0,2150980.0
intersect,4,,,,analysis_universe,unique_person,,,transition,fragile,fragile,13592.0,2150980.0
intersect,4,,,,analysis_universe,person_scenario,,,transition,fragile,inundated,559.0,103656.0
intersect,4,,,,analysis_universe,unique_person,,,transition,fragile,inundated,559.0,103656.0
intersect,4,,,,analysis_universe,person_scenario,,,transition,fragile,isolated,650.0,137155.0
intersect,4,,,,analysis_universe,unique_person,,,transition,fragile,isolated,650.0,137155.0
intersect,4,,,,analysis_universe,person_scenario,,,transition,inundated,inundated,93.0,20053.0
intersect,4,,,,analysis_universe,unique_person,,,transition,inundated,inundated,93.0,20053.0
intersect,4,,,,analysis_universe,person_scenario,,,transition,isolated,inundated,160.0,17619.0
intersect,4,,,,analysis_universe,unique_person,,,transition,isolated,inundated,160.0,17619.0
intersect,4,,,,analysis_universe,person_scenario,,,transition,isolated,isolated,215.0,22913.0
intersect,4,,,,analysis_universe,unique_person,,,transition,isolated,isolated,215.0,22913.0
intersect,4,,,,analysis_universe,person_scenario,,,transition,redundant,fragile,558.0,54298.0
intersect,4,,,,analysis_universe,unique_person,,,transition,redundant,fragile,558.0,54298.0
intersect,4,,,,analysis_universe,person_scenario,,,transition,redundant,inundated,1282.0,130091.0
intersect,4,,,,analysis_universe,unique_person,,,transition,redundant,inundated,1282.0,130091.0
intersect,4,,,,analysis_universe,person_scenario,,,transition,redundant,isolated,965.0,99862.0
intersect,4,,,,analysis_universe,unique_person,,,transition,redundant,isolated,965.0,99862.0
intersect,4,,,,analysis_universe,person_scenario,,,transition,redundant,redundant,37307.0,3399061.0
intersect,4,,,,analysis_universe,unique_person,,,transition,redundant,redundant,37307.0,3399061.0
intersect,5,,,,analysis_universe,person_scenario,,,transition,fragile,fragile,12582.0,1971015.0
intersect,5,,,,analysis_universe,unique_person,,,transition,fragile,fragile,12582.0,1971015.0
intersect,5,,,,analysis_universe,person_scenario,,,transition,fragile,inundated,1261.0,244065.0
intersect,5,,,,analysis_universe,unique_person,,,transition,fragile,inundated,1261.0,244065.0
intersect,5,,,,analysis_universe,person_scenario,,,transition,fragile,isolated,958.0,176711.0
intersect,5,,,,analysis_universe,unique_person,,,transition,fragile,isolated,958.0,176711.0
intersect,5,,,,analysis_universe,person_scenario,,,transition,inundated,inundated,93.0,20053.0
intersect,5,,,,analysis_universe,unique_person,,,transition,inundated,inundated,93.0,20053.0
intersect,5,,,,analysis_universe,person_scenario,,,transition,isolated,inundated,256.0,24425.0
intersect,5,,,,analysis_universe,unique_person,,,transition,isolated,inundated,256.0,24425.0
intersect,5,,,,analysis_universe,person_scenario,,,transition,isolated,isolated,119.0,16107.0
intersect,5,,,,analysis_universe,unique_person,,,transition,isolated,isolated,119.0,16107.0
intersect,5,,,,analysis_universe,person_scenario,,,transition,redundant,fragile,952.0,87930.0
intersect,5,,,,analysis_universe,unique_person,,,transition,redundant,fragile,952.0,87930.0
intersect,5,,,,analysis_universe,person_scenario,,,transition,redundant,inundated,3173.0,306775.0
intersect,5,,,,analysis_universe,unique_person,,,transition,redundant,inundated,3173.0,306775.0
intersect,5,,,,analysis_universe,person_scenario,,,transition,redundant,isolated,1931.0,179376.0
intersect,5,,,,analysis_universe,unique_person,,,transition,redundant,isolated,1931.0,179376.0
intersect,5,,,,analysis_universe,person_scenario,,,transition,redundant,redundant,34056.0,3109231.0
intersect,5,,,,analysis_universe,unique_person,,,transition,redundant,redundant,34056.0,3109231.0
intersect,6,,,,analysis_universe,person_scenario,,,transition,fragile,fragile,10719.0,1594846.0
intersect,6,,,,analysis_universe,unique_person,,,transition,fragile,fragile,10719.0,1594846.0
intersect,6,,,,analysis_universe,person_scenario,,,transition,fragile,inundated,2707.0,544620.0
intersect,6,,,,analysis_universe,unique_person,,,transition,fragile,inundated,2707.0,544620.0
intersect,6,,,,analysis_universe,person_scenario,,,transition,fragile,isolated,1375.0,252325.0
intersect,6,,,,analysis_universe,unique_person,,,transition,fragile,isolated,1375.0,252325.0
intersect,6,,,,analysis_universe,person_scenario,,,transition,inundated,inundated,93.0,20053.0
intersect,6,,,,analysis_universe,unique_person,,,transition,inundated,inundated,93.0,20053.0
intersect,6,,,,analysis_universe,person_scenario,,,transition,isolated,inundated,307.0,26743.0
intersect,6,,,,analysis_universe,unique_person,,,transition,isolated,inundated,307.0,26743.0
intersect,6,,,,analysis_universe,person_scenario,,,transition,isolated,isolated,68.0,13789.0
intersect,6,,,,analysis_universe,unique_person,,,transition,isolated,isolated,68.0,13789.0
intersect,6,,,,analysis_universe,person_scenario,,,transition,redundant,fragile,922.0,88320.0
intersect,6,,,,analysis_universe,unique_person,,,transition,redundant,fragile,922.0,88320.0
intersect,6,,,,analysis_universe,person_scenario,,,transition,redundant,inundated,7287.0,755524.0
intersect,6,,,,analysis_universe,unique_person,,,transition,redundant,inundated,7287.0,755524.0
intersect,6,,,,analysis_universe,person_scenario,,,transition,redundant,isolated,4072.0,398951.0
intersect,6,,,,analysis_universe,unique_person,,,transition,redundant,isolated,4072.0,398951.0
intersect,6,,,,analysis_universe,person_scenario,,,transition,redundant,redundant,27831.0,2440517.0
intersect,6,,,,analysis_universe,unique_person,,,transition,redundant,redundant,27831.0,2440517.0
approach,0,,,,all_blocks,person_scenario,,,transition,fragile,fragile,17714.0,2381718.0
approach,0,,,,all_blocks,unique_person,,,transition,fragile,fragile,17714.0,2381718.0
approach,0,,,,all_blocks,person_scenario,,,transition,inundated,inundated,1178.0,20155.0
approach,0,,,,all_blocks,unique_person,,,transition,inundated,inundated,1178.0,20155.0
approach,0,,,,all_blocks,person_scenario,,,transition,isolated,isolated,176.0,19842.0
approach,0,,,,all_blocks,unique_person,,,transition,isolated,isolated,176.0,19842.0
approach,0,,,,all_blocks,person_scenario,,,transition,redundant,redundant,51456.0,3714771.0
approach,0,,,,all_blocks,unique_person,,,transition,redundant,redundant,51456.0,3714771.0
approach,0,,,,all_blocks,person_scenario,,,transition,unclassified,unclassified,171.0,1847.0
approach,0,,,,all_blocks,unique_person,,,transition,unclassified,unclassified,171.0,1847.0
approach,1,,,,all_blocks,person_scenario,,,transition,fragile,fragile,17644.0,2377777.0
approach,1,,,,all_blocks,unique_person,,,transition,fragile,fragile,17644.0,2377777.0
approach,1,,,,all_blocks,person_scenario,,,transition,fragile,inundated,65.0,3589.0
approach,1,,,,all_blocks,unique_person,,,transition,fragile,inundated,65.0,3589.0
approach,1,,,,all_blocks,person_scenario,,,transition,fragile,isolated,5.0,352.0
approach,1,,,,all_blocks,unique_person,,,transition,fragile,isolated,5.0,352.0
approach,1,,,,all_blocks,person_scenario,,,transition,inundated,inundated,1178.0,20155.0
approach,1,,,,all_blocks,unique_person,,,transition,inundated,inundated,1178.0,20155.0
approach,1,,,,all_blocks,person_scenario,,,transition,isolated,inundated,2.0,0.0
approach,1,,,,all_blocks,unique_person,,,transition,isolated,inundated,2.0,0.0
approach,1,,,,all_blocks,person_scenario,,,transition,isolated,isolated,174.0,19842.0
approach,1,,,,all_blocks,unique_person,,,transition,isolated,isolated,174.0,19842.0
approach,1,,,,all_blocks,person_scenario,,,transition,redundant,fragile,5.0,56.0
approach,1,,,,all_blocks,unique_person,,,transition,redundant,fragile,5.0,56.0
approach,1,,,,all_blocks,person_scenario,,,transition,redundant,inundated,31.0,1264.0
approach,1,,,,all_blocks,unique_person,,,transition,redundant,inundated,31.0,1264.0
approach,1,,,,all_blocks,person_scenario,,,transition,redundant,isolated,9.0,262.0
approach,1,,,,all_blocks,unique_person,,,transition,redundant,isolated,9.0,262.0
approach,1,,,,all_blocks,person_scenario,,,transition,redundant,redundant,51411.0,3713189.0
approach,1,,,,all_blocks,unique_person,,,transition,redundant,redundant,51411.0,3713189.0
approach,1,,,,all_blocks,person_scenario,,,transition,unclassified,inundated,15.0,0.0
approach,1,,,,all_blocks,unique_person,,,transition,unclassified,inundated,15.0,0.0
approach,1,,,,all_blocks,person_scenario,,,transition,unclassified,unclassified,156.0,1847.0
approach,1,,,,all_blocks,unique_person,,,transition,unclassified,unclassified,156.0,1847.0
approach,2,,,,all_blocks,person_scenario,,,transition,fragile,fragile,17428.0,2354060.0
approach,2,,,,all_blocks,unique_person,,,transition,fragile,fragile,17428.0,2354060.0
approach,2,,,,all_blocks,person_scenario,,,transition,fragile,inundated,128.0,9254.0
approach,2,,,,all_blocks,unique_person,,,transition,fragile,inundated,128.0,9254.0
approach,2,,,,all_blocks,person_scenario,,,transition,fragile,isolated,158.0,18404.0
approach,2,,,,all_blocks,unique_person,,,transition,fragile,isolated,158.0,18404.0
approach,2,,,,all_blocks,person_scenario,,,transition,inundated,inundated,1178.0,20155.0
approach,2,,,,all_blocks,unique_person,,,transition,inundated,inundated,1178.0,20155.0
approach,2,,,,all_blocks,person_scenario,,,transition,isolated,inundated,11.0,1655.0
approach,2,,,,all_blocks,unique_person,,,transition,isolated,inundated,11.0,1655.0
approach,2,,,,all_blocks,person_scenario,,,transition,isolated,isolated,165.0,18187.0
approach,2,,,,all_blocks,unique_person,,,transition,isolated,isolated,165.0,18187.0
approach,2,,,,all_blocks,person_scenario,,,transition,redundant,fragile,204.0,12988.0
approach,2,,,,all_blocks,unique_person,,,transition,redundant,fragile,204.0,12988.0
approach,2,,,,all_blocks,person_scenario,,,transition,redundant,inundated,152.0,6526.0
approach,2,,,,all_blocks,unique_person,,,transition,redundant,inundated,152.0,6526.0
approach,2,,,,all_blocks,person_scenario,,,transition,redundant,isolated,215.0,15945.0
approach,2,,,,all_blocks,unique_person,,,transition,redundant,isolated,215.0,15945.0
approach,2,,,,all_blocks,person_scenario,,,transition,redundant,redundant,50885.0,3679312.0
approach,2,,,,all_blocks,unique_person,,,transition,redundant,redundant,50885.0,3679312.0
approach,2,,,,all_blocks,person_scenario,,,transition,unclassified,inundated,21.0,0.0
approach,2,,,,all_blocks,unique_person,,,transition,unclassified,inundated,21.0,0.0
approach,2,,,,all_blocks,person_scenario,,,transition,unclassified,unclassified,150.0,1847.0
approach,2,,,,all_blocks,unique_person,,,transition,unclassified,unclassified,150.0,1847.0
approach,3,,,,all_blocks,person_scenario,,,transition,fragile,fragile,16913.0,2261600.0
approach,3,,,,all_blocks,unique_person,,,transition,fragile,fragile,16913.0,2261600.0
approach,3,,,,all_blocks,person_scenario,,,transition,fragile,inundated,351.0,32319.0
approach,3,,,,all_blocks,unique_person,,,transition,fragile,inundated,351.0,32319.0
approach,3,,,,all_blocks,person_scenario,,,transition,fragile,isolated,450.0,87799.0
approach,3,,,,all_blocks,unique_person,,,transition,fragile,isolated,450.0,87799.0
approach,3,,,,all_blocks,person_scenario,,,transition,inundated,inundated,1178.0,20155.0
approach,3,,,,all_blocks,unique_person,,,transition,inundated,inundated,1178.0,20155.0
approach,3,,,,all_blocks,person_scenario,,,transition,isolated,inundated,38.0,4898.0
approach,3,,,,all_blocks,unique_person,,,transition,isolated,inundated,38.0,4898.0
approach,3,,,,all_blocks,person_scenario,,,transition,isolated,isolated,138.0,14944.0
approach,3,,,,all_blocks,unique_person,,,transition,isolated,isolated,138.0,14944.0
approach,3,,,,all_blocks,person_scenario,,,transition,redundant,fragile,477.0,40500.0
approach,3,,,,all_blocks,unique_person,,,transition,redundant,fragile,477.0,40500.0
approach,3,,,,all_blocks,person_scenario,,,transition,redundant,inundated,706.0,49088.0
approach,3,,,,all_blocks,unique_person,,,transition,redundant,inundated,706.0,49088.0
approach,3,,,,all_blocks,person_scenario,,,transition,redundant,isolated,751.0,64761.0
approach,3,,,,all_blocks,unique_person,,,transition,redundant,isolated,751.0,64761.0
approach,3,,,,all_blocks,person_scenario,,,transition,redundant,redundant,49522.0,3560422.0
approach,3,,,,all_blocks,unique_person,,,transition,redundant,redundant,49522.0,3560422.0
approach,3,,,,all_blocks,person_scenario,,,transition,unclassified,inundated,29.0,0.0
approach,3,,,,all_blocks,unique_person,,,transition,unclassified,inundated,29.0,0.0
approach,3,,,,all_blocks,person_scenario,,,transition,unclassified,unclassified,142.0,1847.0
approach,3,,,,all_blocks,unique_person,,,transition,unclassified,unclassified,142.0,1847.0
approach,4,,,,all_blocks,person_scenario,,,transition,fragile,fragile,16155.0,2139606.0
approach,4,,,,all_blocks,unique_person,,,transition,fragile,fragile,16155.0,2139606.0
approach,4,,,,all_blocks,person_scenario,,,transition,fragile,inundated,842.0,107677.0
approach,4,,,,all_blocks,unique_person,,,transition,fragile,inundated,842.0,107677.0
approach,4,,,,all_blocks,person_scenario,,,transition,fragile,isolated,717.0,134435.0
approach,4,,,,all_blocks,unique_person,,,transition,fragile,isolated,717.0,134435.0
approach,4,,,,all_blocks,person_scenario,,,transition,inundated,inundated,1178.0,20155.0
approach,4,,,,all_blocks,unique_person,,,transition,inundated,inundated,1178.0,20155.0
approach,4,,,,all_blocks,person_scenario,,,transition,isolated,inundated,75.0,8139.0
approach,4,,,,all_blocks,unique_person,,,transition,isolated,inundated,75.0,8139.0
approach,4,,,,all_blocks,person_scenario,,,transition,isolated,isolated,101.0,11703.0
approach,4,,,,all_blocks,unique_person,,,transition,isolated,isolated,101.0,11703.0
approach,4,,,,all_blocks,person_scenario,,,transition,redundant,fragile,734.0,57430.0
approach,4,,,,all_blocks,unique_person,,,transition,redundant,fragile,734.0,57430.0
approach,4,,,,all_blocks,person_scenario,,,transition,redundant,inundated,1876.0,135581.0
approach,4,,,,all_blocks,unique_person,,,transition,redundant,inundated,1876.0,135581.0
approach,4,,,,all_blocks,person_scenario,,,transition,redundant,isolated,1264.0,105277.0
approach,4,,,,all_blocks,unique_person,,,transition,redundant,isolated,1264.0,105277.0
approach,4,,,,all_blocks,person_scenario,,,transition,redundant,redundant,47582.0,3416483.0
approach,4,,,,all_blocks,unique_person,,,transition,redundant,redundant,47582.0,3416483.0
approach,4,,,,all_blocks,person_scenario,,,transition,unclassified,inundated,30.0,0.0
approach,4,,,,all_blocks,unique_person,,,transition,unclassified,inundated,30.0,0.0
approach,4,,,,all_blocks,person_scenario,,,transition,unclassified,unclassified,141.0,1847.0
approach,4,,,,all_blocks,unique_person,,,transition,unclassified,unclassified,141.0,1847.0
approach,5,,,,all_blocks,person_scenario,,,transition,fragile,fragile,14858.0,1963438.0
approach,5,,,,all_blocks,unique_person,,,transition,fragile,fragile,14858.0,1963438.0
approach,5,,,,all_blocks,person_scenario,,,transition,fragile,inundated,1795.0,246653.0
approach,5,,,,all_blocks,unique_person,,,transition,fragile,inundated,1795.0,246653.0
approach,5,,,,all_blocks,person_scenario,,,transition,fragile,isolated,1061.0,171627.0
approach,5,,,,all_blocks,unique_person,,,transition,fragile,isolated,1061.0,171627.0
